timestamp,price
2025-07-07T16:23:33.590791200+09:00,1
2025-07-07T16:24:03.581294900+09:00,1
2025-07-07T16:24:33.581773400+09:00,1
2025-07-07T16:25:03.579026100+09:00,1
2025-07-07T16:25:33.588719800+09:00,1
2025-07-07T16:26:03.581723+09:00,1
2025-07-07T16:26:33.591770100+09:00,1
2025-07-07T16:26:53.337423300+09:00,1
2025-07-07T16:27:23.336694800+09:00,1
